id;paevakaja_id;nimi
;5622;Kepp Õnne
;5622;Lass Liisu
;5622;Ojalo Triinu
;5622;Viidas Kaili
;5622;Vilgats Ester
;5622;Meius Maile
;5622;Link Mikk
;5623;Sobak Kristi
;5623;Vare Kai
;5623;Tralla Johannes
;5623;Grauberg Martha-Beryl
;5623;Kannel Astrid
;5623;Mihkelson Marko
;5623;Velman Vladimir
;5623;Reps Mailis
;5623;Otsmaa Margitta
;5623;Kompus Ilmar
;5623;Käosaar Irene
;5623;Ojakivi Mirko
;5623;Meitern Helve
;5623;Uiboleht Mihkel
;5623;Eller Mihkel
;5623;Minejev Andrei
;5623;Järvenpää Pauli
;5624;Grauberg Martha-Beryl
;5624;Ilves Toomas Hendrik
;5624;Ansip Andrus
;5624;Otsmaa Margitta
;5624;Riisalo Tiit
;5624;Mikser Sven
;5624;Simson Kadri
;5624;Toom Uku
;5624;Tralla Johannes
;5624;Mölder Holger
;5624;Leas Reene
;5624;Lauristin Marju
;5624;Vihalemm Peeter
;5624;Eentalu Riina
;5624;Paljak Taimi
;5624;Niit Marek
;5624;Libe Taavi
;5624;Klanberg Peeter
;5625;Vare Kai
;5625;Paet Urmas
;5625;Mihkelson Marko
;5625;Riisalu Aivar
;5625;Kiisler Indrek
;5625;Otsmaa Margitta
;5625;Tralla Johannes
;5625;Stalnuhhin Mihhail
;5625;Lass Liisu
;5625;Josing Marje
;5625;Noormägi Valdur
;5625;Rebane Mari
;5625;Raik Katri
;5625;Küttis Kalle
;5625;Kroon-Assafrei Uta
;5625;Nikolajev Jüri
;5625;Palm Jaanika
;5625;Noor Viive
;5625;Eentalu Riina
;5625;Vait Kertu
;5625;Klavan Ragnar
;5625;Mae Jaak
;5625;Kilumets Juhan
;5626;Toom Uku
;5626;Paet Urmas
;5626;Aaviksoo Jaak
;5626;Reps Mailis
;5626;Lass Liisu
;5626;Katainen Jyrki
;5626;Reinfeldt Fredrik
;5626;Grybauskaite Dalia
;5626;Tralla Johannes
;5626;Jatsenjuk Arseni
;5626;Grauberg Martha-Beryl
;5626;Veskimägi Taavi
;5626;Gaškov Ago
;5626;Tuuling Ahto
;5626;Kiisler Indrek
;5626;Ehrenpreis Piret
;5626;Rebane Mari
;5626;Grabbi-Kaiv Silve
;5626;Rüütli Tarmo
;5626;Vassiljev Konstantin
;5626;Kilumets Juhan
;5626;Thunus Marc
;5626;Auquier Jean
;5626;Berk Helen
;5626;Lind Merit
;5626;Ruusunen Jukka
;5626;Temirgalijev Rustam
;5626;Faymann Werner
;5627;Otsmaa Margitta
;5627;Kallas Siim
;5627;Rebane Mari
;5627;Reinsalu Urmas
;5627;Mikser Sven
;5627;Salme Janek
;5627;Bildt Carl
;5627;Gaškov Ago
;5627;Eamets Raul
;5627;Lass Liisu
;5627;Tomingas Silva
;5627;Kattel Rainer
;5627;Peterson Peep
;5627;Kiho Toomas
;5627;Tamm Marek
;5627;Lotman Mihhail
;5627;Ehrenpreis Piret
;5627;Sula Eva-Maria
;5627;Niit Marek
;5627;Iljuštšenko Anna
;5627;Libe Taavi
;5627;Talinurm Häli
;5627;Martonyi Janos
;5628;Salme Janek
;5628;Mikser Sven
;5628;Kivastik Mart
;5628;Komissarov Kalju
;5628;Stein Jaan
;5628;Vilgats Ester
;5628;Varik Rain
;5628;Pertsev Vjatšeslav
;5628;Heinmaa Mati
;5628;Taro Igor
;5628;Meister Aavo
;5628;Leas Reene
;5628;Grabbi-Kaiv Silve
;5628;Kärp Algo
;5628;Kristal Marko
;5628;Libe Taavi
;5628;Aunap Anna
;5629;Grauberg Martha-Beryl
;5629;Karjatse Tõnu
;5629;Reinsalu Urmas
;5629;Peterson Sirli
;5629;Saar Küllike
;5629;Vaiksaar Pille
;5629;Ehrenpreis Piret
;5629;Vilgats Ester
;5629;Jõemaa Ülle
;5629;Vatter Edgard
;5629;Tsekov Sergei
;5629;Geust Carl-Fredrik
;5629;Liias Taavet
;5630;Salme Janek
;5630;Ansip Andrus
;5630;Mikser Sven
;5630;Toom Uku
;5630;Leas Reene
;5630;Sobak Kristi
;5630;Paananen Tiit
;5630;Saar Enn
;5630;Grauberg Martha-Beryl
;5630;Vilgats Ester
;5630;Tralla Johannes
;5630;Vait Kertu
;5630;Libe Taavi
;5630;Karpova Sigrid
;5630;Sevtšuk Andres
;5630;Kalvo Raul
;5630;Ombler Mati
;5630;Veldre Vootele
;5631;Kullamäe Gert
;5631;Lass Liisu
;5631;Pevkur Hanno
;5631;Anvelt Andres
;5631;Simson Kadri
;5631;Toom Uku
;5631;Sobak Kristi
;5631;Paet Urmas
;5631;Otsmaa Margitta
;5631;Maiberg Tarmo
;5631;Tsahkna Margus
;5631;Ots Anne-Ly
;5631;Jäger Alar
;5631;Salme Janek
;5631;Taal Janar
;5631;Taro Igor
;5631;Põldmaa Raivo
;5631;Eentalu Riina
;5631;Jõemaa Ülle
;5631;Susi Joosep
;5631;Raudkepp Einar
;5631;Kruusamäe Toivo
;5631;Hütsi Silver
;5631;Sõtnik Olga
;5631;Steinmeier Frank-Walter
;5632;Otsmaa Margitta
;5632;Kallas Siim
;5632;Ansip Andrus
;5632;Savisaar Edgar
;5632;Reinsalu Urmas
;5632;Rõivas Taavi
;5632;Mikser Sven
;5632;Toom Uku
;5632;Hansson Ardo
;5632;Palm Tõnu
;5632;Leas Reene
;5632;Swoboda Hannes
;5632;Barroso Jose Manuel
;5632;Tralla Johannes
;5632;Tüür Tarmo
;5632;Normak Aivo
;5632;Sobak Kristi
;5632;Edur Toomas
;5632;Eentalu Riina
;5632;Valing Reet
;5632;Toikka Aare
;5632;Saarm Härmo
;5632;Meitern Helve
;5632;Tiisler Alvar
;5632;Georg Luana
;5632;Schiavoni Gianluca
;5632;Zirk Kerli
;5632;Tannock Charles
;5632;Baalen Johannes Cornelis van
;5632;Dorsey Thomas
;5633;Grauberg Martha-Beryl
;5633;Mikser Sven
;5633;Rõivas Taavi
;5633;Ansip Andrus
;5633;Aaviksoo Jaak
;5633;Toom Uku
;5633;Solvak Mihkel
;5633;Ojakivi Mirko
;5633;Sobak Kristi
;5633;Sõtnik Olga
;5633;Aas Taavi
;5633;Tamm Enno
;5633;Kiisler Indrek
;5633;Lensment Tõnu
;5633;Skulskaja Jelena
;5633;Rebane Mari
;5633;Merilain Merike
;5633;Veerpalu Andrus
;5633;Libe Taavi
;5633;Simson Kaari
;5633;Koppel Martin
;5634;Rebane Mari
;5634;Ilves Toomas Hendrik
;5634;Rõivas Taavi
;5634;Mikser Sven
;5634;Reinsalu Urmas
;5634;Simson Kadri
;5634;Toom Uku
;5634;Grauberg Martha-Beryl
;5634;Kiisler Siim-Valmar
;5634;Leas Reene
;5634;Vadi Urmas
;5634;Mikita Valdur
;5634;Eentalu Riina
;5634;Lass Liisu
;5634;Beekmann Averonika
;5634;Ehala Martin
;5634;Jõks Maris
;5634;Meitern Helve
;5634;Pilv Aivar
;5634;Varrak Alar
;5634;Susi Joosep
;5634;Tuulik Maria
;5634;Kallas Jelena
;5634;Nõgel Ivika
;5634;Kusma Roman
;5635;Vare Kai
;5635;Rõivas Taavi
;5635;Mikser Sven
;5635;Meri Mart
;5635;Rebane Mari
;5635;Värk René
;5635;Ojakivi Mirko
;5635;Sukles Urmas
;5635;Julle Raimond
;5635;Soopan Ivar
;5635;Paljak Taimi
;5635;Libe Taavi
;5635;Gudkov Dmitri
;5635;Nemtsov Boris
;5635;Sesekina Irina
;5635;Kannel Astrid
;5636;Otsmaa Margitta
;5636;Kannel Astrid
;5636;Paet Urmas
;5636;Hellam Mall
;5636;Kond Ragnar
;5636;Ossinovski Jevgeni
;5636;Padar Ivari
;5636;Pentus Keit
;5636;Rõivas Taavi
;5636;Mikser Sven
;5636;Sobak Kristi
;5636;Kelam Tunne
;5636;Jõemaa Ülle
;5636;Aksjonov Sergei
;5637;Lass Liisu
;5637;Sobak Kristi
;5637;Paet Urmas
;5637;Tralla Johannes
;5637;Lember Andres
;5637;Grauberg Martha-Beryl
;5637;Rõivas Taavi
;5637;Ligi Jürgen
;5637;Otsmaa Margitta
;5637;Saar Küllike
;5637;Ojakivi Mirko
;5637;Raud Mihkel
;5637;Eentalu Riina
;5637;Jõemaa Ülle
;5637;Zopp Jürgen
;5637;Libe Taavi
;5637;Peterson Sirli
;5637;Krjukov Margit
;5637;Riisalu Katrin
;5637;Merilo Jaanika
;5638;Vare Kai
;5638;Kiisler Indrek
;5638;Putin Vladimir
;5638;Tüür Karmo
;5638;Paet Urmas
;5638;Nestor Eiki
;5638;Kiisler Siim-Valmar
;5638;Lumi Ott
;5638;Grauberg Martha-Beryl
;5638;Einasto Mart
;5638;Mill Raul
;5638;Ehrenpreis Piret
;5638;Raagmaa Garri
;5638;Lember Kajar
;5638;Rist Piret-Päiv
;5638;Raud Anu
;5638;Eentalu Riina
;5638;Meitern Helve
;5638;Karp Jaak
;5638;Ruut Indrek
;5638;Libe Taavi
;5638;Pajupuu Kadi
;5638;Huik Sigrid
;5639;Lass Liisu
;5639;Palo Urve
;5639;Ossinovski Jevgeni
;5639;Kütt Helmen
;5639;Toom Uku
;5639;Vare Kai
;5639;Reinsalu Urmas
;5639;Arumäe Ruta
;5639;Leas Reene
;5639;Salme Janek
;5639;Põllo Helen
;5639;Karo Kaja
;5639;Ojakivi Mirko
;5639;Liiva Kristi
;5639;Kenk Olev
;5639;Meitern Helve
;5639;Kuusmaa Aivar
;5639;Susi Joosep
;5639;Tiisler Alvar
;5639;Johannes Karl
;5639;Kirsimäe Raul
;5639;Kitt Robert
;5640;Grauberg Martha-Beryl
;5640;Rõivas Taavi
;5640;Mikser Sven
;5640;Kiisler Indrek
;5640;Ligi Jürgen
;5640;Reinsalu Urmas
;5640;Vare Kai
;5640;Nestor Eiki
;5640;Toom Uku
;5640;Savisaar Edgar
;5640;Paet Urmas
;5640;Lass Liisu
;5640;Olgo Tarmo
;5640;Eldermann Meelis
;5640;Gaškov Ago
;5640;Kivi Signe
;5640;Põllo Helen
;5640;Rebane Mari
;5640;Grabbi-Kaiv Silve
;5640;Mölder Jaan
;5640;Tiisler Alvar
;5640;Rooba Robert
;5641;Otsmaa Margitta
;5641;Kruuse Urmas
;5641;Ojakivi Mirko
;5641;Urva Erki
;5641;Toom Uku
;5641;Jatsenjuk Arseni
;5641;Ansip Andrus
;5641;Hololei Henrik
;5641;Tralla Johannes
;5641;Reinsalu Urmas
;5641;Lass Liisu
;5641;Paet Urmas
;5641;Remmelgas Andrus
;5641;Riisenberg Märt
;5641;Rist Piret-Päiv
;5641;Kard Elin
;5641;Eentalu Riina
;5641;Paljak Taimi
;5641;Korjus Kevin
;5641;Susi Joosep
;5641;Eelma Kaarel
;5642;Karjatse Tõnu
;5642;Korjus Kristjan
;5642;Aaviksoo Jaak
;5642;Ehrenpreis Piret
;5642;Vilgats Ester
;5642;Raun Maie-Ann
;5642;Rist Piret-Päiv
;5642;Meitern Helve
;5642;Prins Igor
;5642;Hurt Norbert
;5642;Susi Joosep
;5642;Kilk Sander
;5643;Salme Janek
;5643;Reps Mailis
;5643;Külasepp Raivo
;5643;Karp Kadri
;5643;Lemetti Illar
;5643;Ehrenpreis Piret
;5643;Tartu Joonas
;5643;Vare Kai
;5643;Merilain Merike
;5644;Salme Janek
;5644;Rõivas Taavi
;5644;Iva Kaia
;5644;Simson Kadri
;5644;Toom Uku
;5644;Kukk Martin
;5644;Kruuse Urmas
;5644;Ojakivi Mirko
;5644;Lass Liisu
;5644;Olgo Tarmo
;5644;Leppiman Ando
;5644;Peremees Sander
;5644;Vilgats Ester
;5644;Soone Triin
;5644;Pervik Aino
;5644;Trummel Asta
;5644;Eentalu Riina
;5644;Merilain Merike
;5644;Pürn Tarvi
;5644;Keel Avo
;5644;Libe Taavi
;5645;Vare Kai
;5645;Ilves Toomas Hendrik
;5645;Saar Jüri
;5645;Nutt Mart
;5645;Toom Uku
;5645;Rist Piret-Päiv
;5645;Vilgats Ester
;5645;Toomla Rein
;5645;Must Aadu
;5645;Mäeltsemees Sulev
;5645;Ratas Jüri
;5645;Ehrenpreis Piret
;5645;Kruuse Urmas
;5645;Klaas Urmas
;5645;Ojakivi Mirko
;5645;Uudelepp Agu
;5645;Siig Cinzia
;5645;Salme Janek
;5645;Männaste Katrin
;5645;Voog Aivar
;5645;Leas Reene
;5645;Liblik Pille
;5645;Paljak Taimi
;5645;Keel Avo
;5645;Susi Joosep
;5645;Hein Ivika
;5645;Öpik Enn
;5645;Rannamäe Andres
;5645;Portnov Kirsti
;5645;Juurik Ene
;5646;Otsmaa Margitta
;5646;Ilves Toomas Hendrik
;5646;Rõivas Taavi
;5646;Ossinovski Jevgeni
;5646;Toom Uku
;5646;Heinsalu Alo
;5646;Lubi Viljar
;5646;Tralla Johannes
;5646;Arumäe Ruta
;5646;Vare Kai
;5646;Ojamuru Silvi
;5646;Valner Sulev
;5646;Rebane Mari
;5646;Linask Esper
;5646;Sula Eva-Maria
;5646;Libe Taavi
;5646;Peets Heige
;5646;Kütaru Karli
;5646;Hänilane Berit
;5646;Seeder Kadri
;5646;Allem Jaan
;5646;Tammik Margus
;5647;Lass Liisu
;5647;Teder Indrek
;5647;Toom Uku
;5647;Siig Cinzia
;5647;Rannamäe Andres
;5647;Ligi Jürgen
;5647;Rõivas Taavi
;5647;Otsmaa Margitta
;5647;Vare Kai
;5647;Tarien Jaak
;5647;Reismaa Marju
;5647;Artel Rael
;5647;Ehrenpreis Piret
;5647;Kotta Kerri
;5647;Karulin Ott
;5647;Rebane Mari
;5647;Meitern Helve
;5647;Tomberg Hanno
;5647;Kreek Ardo
;5647;Tiisler Alvar
;5648;Rebane Mari
;5648;Ansip Andrus
;5648;Sobak Kristi
;5648;Rasmussen Anders Fogh
;5648;Tralla Johannes
;5648;Ilves Toomas Hendrik
;5648;Luik Jüri
;5648;Salme Janek
;5648;Ossinovski Jevgeni
;5648;Ojakivi Mirko
;5648;Eamets Raul
;5648;Nurm Kaul
;5648;Seeder Helir-Valdor
;5648;Kenk Olev
;5648;Meri Lennart
;5648;Kask Ott
;5648;Aasmaa Riina
;5648;Eentalu Riina
;5648;Paljak Taimi
;5648;Kilumets Juhan
;5648;Kuulbush Aime
;5648;Linström Lauri
;5649;Leas Reene
;5649;Mikser Sven
;5649;Sobak Kristi
;5649;Herkel Andres
;5649;Ojangu Jaanus
;5649;Männik Jaan
;5649;Käosaar Irene
;5649;Sula Eva-Maria
;5649;Kristal Marko
;5649;Eller Karl Mihkel
;5649;Pukk Marika
;5650;Sakkov Erik
;5650;Ehrenpreis Piret
;5650;Nikolajev Jüri
;5650;Muld Margus
;5650;Grabbi-Kaiv Silve
;5650;Põld Marju
;5650;Lindmäe Kairit
;5650;Aas Allar
;5650;Voinova Jekaterina
;5650;Viiklepp Piret
;5650;Danilovitš Manfred
;5650;Otsmaa Margitta
;5650;Helme Mart
;5650;Helme Martin
;5650;Lass Liisu
;5651;Vare Kai
;5651;Puur Allan
;5651;Kütt Helmen
;5651;Palo Urve
;5651;Leas Reene
;5651;Ossinovski Jevgeni
;5651;Kalm Volli
;5651;Pakosta Liisa
;5651;Ojakivi Mirko
;5651;Lass Liisu
;5651;Undrest Mart
;5651;Muld Margus
;5651;Herkül Kadi
;5651;Kallas Siim
;5651;Tralla Johannes
;5651;Murdmaa Peter
;5651;Eentalu Riina
;5651;Merilain Merike
;5651;Kilumets Juhan
;5652;Sobak Kristi
;5652;Tsahkna Margus
;5652;Kütt Helmen
;5652;Võrk Andres
;5652;Õunap Aage
;5652;Kiisler Indrek
;5652;Adamson Aivo
;5652;Sirk Kaupo
;5652;Salme Janek
;5652;Linkov Georg
;5652;Soopan Ivar
;5652;Tire Gunda
;5652;Kitsing Maie
;5652;Ossinovski Jevgeni
;5652;Leas Reene
;5652;Vaher Berk
;5652;Ehrenpreis Piret
;5652;Vait Kertu
;5652;Lepp Jüri
;5652;Kangur Kristjan
;5652;Susi Joosep
;5652;Aleksanderson Külli
;5653;Otsmaa Margitta
;5653;Maripuu Lee
;5653;Salme Janek
;5653;Toom Uku
;5653;Kallas Siim
;5653;Leas Reene
;5653;Gaškov Ago
;5653;Kengsepp Anneli
;5653;Raud Piret
;5653;Meitern Helve
;5653;Kilumets Juhan
;5653;Rohumaa Peeter
;5653;Lüüs Birgit
;5653;Kaldur Kristjan
;5653;Paadam Katrin
;5653;Alleand Ingvar
;5653;Rand Raivo
;5653;Rosenberg Liis
;5653;Siim Arvi
;5653;Einstein Meelis
;5654;Toom Uku
;5654;Randmaa Enn
;5654;Ehrenpreis Piret
;5654;Paet Urmas
;5654;Lavrov Sergei
;5654;Reinsalu Urmas
;5654;Otsmaa Margitta
;5654;Sobak Kristi
;5654;Kose Kaarel
;5654;Rajasalu Ülle
;5654;Sepp Toomas
;5654;Vare Kai
;5654;Uudelepp Agu
;5654;Pruuli Heidi
;5654;Rebane Mari
;5654;Sula Eva-Maria
;5654;Libe Taavi
;5654;Kangur Kristjan
;5654;Eller Karl Mihkel
;5654;Ikonen Jani
;5654;Vuorela Seita
;5654;Urmet Kaidi
;5654;Klaos Andrus
;5654;Kübarsepp Aare
;5655;Lass Liisu
;5655;Terras Riho
;5655;Karjatse Tõnu
;5655;Josing Marje
;5655;Reede Kaupo
;5655;Sobak Kristi
;5655;Leas Reene
;5655;Allikmaa Margus
;5655;Taro Igor
;5655;Ojasoo Tiit
;5655;Tralla Johannes
;5655;Sula Eva-Maria
;5655;Kilumets Juhan
;5655;Johannson Martin
;5655;Rousseva Zlatina
;5655;Tammjärv Kerstin
;5655;Järvelill Mainer
;5655;Säinast Ene
;5655;Schissler Mark
;5656;Vare Kai
;5656;Savisaar Edgar
;5656;Toobal Priit
;5656;Rebane Mari
;5656;Roolaid Toomas
;5656;Pevkur Hanno
;5656;Höövelson Kaido
;5656;Kond Ragnar
;5656;Parts Madli-Liis
;5656;Tulev Toivo
;5656;Eentalu Riina
;5656;Tomusk Ilmar
;5656;Ernits Heiki
;5656;Soone Triin
;5656;Meitern Helve
;5656;Nabi Heiki
;5656;Lepp Jüri
;5656;Susi Joosep
;5656;Roos Risto
;5657;Karjatse Tõnu
;5657;Rõivas Taavi
;5657;Tiidus Urve
;5657;Salme Janek
;5657;Talve Tanel
;5657;Vare Kai
;5657;Ehin Piret
;5657;Ojakivi Mirko
;5657;Englas Kadri
;5657;Soopan Ivar
;5657;Merilain Merike
;5657;Eelmäe Priit
;5657;Styer-Acevedo Jane
;5658;Salme Janek
;5658;Jatsenjuk Arseni
;5658;Mälberg Mall
;5658;Säälik Andrus
;5658;Ligi Jürgen
;5658;Grauberg Martha-Beryl
;5658;Pärna Pille Kask Kalmer
;5658;Nikolajev Jüri
;5658;Rüütelmaa Talvo
;5658;Vilgats Ester
;5658;Kertsmik Kalju
;5658;Eentalu Riina
;5658;Grabbi-Kaiv Silve
;5658;Nabi Heiki
;5658;Eller Karl Mihkel
;5658;Turtšinov Oleksandr
;5659;Lass Liisu
;5659;Mälberg Mall
;5659;Leas Reene
;5659;Tsahkna Margus
;5659;Pikhof Heljo
;5659;Grauberg Martha-Beryl
;5659;Reinhold Helen
;5659;Pärn Henn
;5659;Kracht Kersti
;5659;Tali Veiko
;5659;Pärna Ott
;5659;Vare Raivo
;5659;Mägus Feliks
;5659;Otsmaa Margitta
;5659;Lukas Tõnis
;5659;Kõre Jüri
;5659;Klaas Urmas
;5659;Ojakivi Mirko
;5659;Jõemaa Ülle
;5659;Keel Avo
;5659;Põlluste Henn
;5659;Susi Joosep
;5659;Lauristin Marju
;5660;Otsmaa Margitta
;5660;Kraft Vahur
;5660;Vakra Rainer
;5660;Viilmann Natalja
;5660;Soosaar Orsolya
;5660;Arpo Martin
;5660;Lass Liisu
;5660;Mälberg Mall
;5660;Leiten Jüri
;5660;Tuhkru Arho
;5660;Leas Reene
;5660;Palli Mattias
;5660;Lukas Tõnis
;5660;Eentalu Riina
;5660;Hellam Mall
;5660;Kaljulaid Kersti
;5660;Salme Janek
;5660;Vait Kertu
;5660;Pürn Tarvi
;5660;Toobal Kert
;5660;Libe Taavi
;5660;Tibbot Laura
;5661;Sulling Anne
;5661;Parts Juhan
;5661;Otsmaa Margitta
;5661;Vaher Elmar
;5661;Tammearu Kuno
;5661;Pevkur Hanno
;5661;Lass Liisu
;5661;Heinsalu Alo
;5661;Sobak Kristi
;5661;Pakosta Liisa
;5661;Mälberg Mall
;5661;Remmelg Agu
;5661;Lõhmus Ado
;5661;Truubon Liis
;5661;Vilgats Ester
;5661;Mikk Arne
;5661;Kuusik Oliver
;5661;Rebane Mari
;5661;Grabbi-Kaiv Silve
;5661;Kilumets Juhan
;5661;Rahula Jaanus
;5662;Grauberg Martha-Beryl
;5662;Vinkel Priit
;5662;Saarts Tõnis
;5662;Herkül Kadi
;5662;Salme Janek
;5662;Soekarusk Madis
;5662;Taro Igor
;5662;Varrak Tea
;5662;Jatsenjuk Arseni
;5662;Karjatse Tõnu
;5662;Allmann Indrek
;5662;Raud Irina
;5662;Rebane Mari
;5662;Ossinovski Jevgeni
;5662;Nikolajev Jüri
;5662;Tulve Helena
;5662;Tüür Erkki-Sven
;5662;Eentalu Riina
;5662;Paljak Taimi
;5662;Kilumets Juhan
;5662;Teetlok Evald
;5662;Luts Heiki
;5662;Klaas Margo
;5663;Sobak Kristi
;5663;Taro Igor
;5663;Adams Jüri
;5663;Klenski Dmitri
;5663;Lass Liisu
;5663;Õunap Aage
;5663;Vahter Meelis
;5663;Rist Piret-Päiv
;5663;Salo Urmas
;5663;Ojakivi Mirko
;5663;Meitern Helve
;5663;Rähn Taavi
;5663;Hurt Norbert
;5663;Susi Joosep
;5663;Pent Leho
;5663;Paju Taisto
;5664;Jõemaa Ülle
;5664;Leas Reene
;5664;Orav Aivo
;5664;Sobak Kristi
;5664;Rist Piret-Päiv
;5664;Tvaur Andres
;5664;Must Mihkel
;5664;Šeršnjov Sergei
;5665;Leas Reene
;5665;Lavrov Sergei
;5665;Lass Liisu
;5665;Kannel Astrid
;5665;Mälberg Mall
;5665;Paet Urmas
;5665;Sinisalu Arnold
;5665;Rahumägi Jaanus
;5665;Kiisler Indrek
;5665;Alliksaar Kristiina
;5665;Aardam Ott
;5665;Rist Piret-Päiv
;5665;Hanstin Liivika
;5665;Tarand Mari
;5665;Pilvisto Vilhard
;5665;Eentalu Riina
;5665;Viigimaa Margus
;5665;Otsmaa Margitta
;5665;Vait Kertu
;5665;Juhkami Martti
;5665;Eller Karl Mihkel
;5666;Ojakivi Mirko
;5666;Sobak Kristi
;5666;Sirp Indrek
;5666;Tralla Johannes
;5666;Palo Urve
;5666;Grauberg Martha-Beryl
;5666;Heinsalu Alo
;5666;Toom Uku
;5666;Loik Rein
;5666;Lember Kajar
;5666;Lukas Tõnis
;5666;Vaus-Tamm Heili
;5666;Klas Eri
;5666;Meitern Helve
;5666;Rooba Robert
;5666;Susi Joosep
;5666;Jõgar Assar
;5666;Kolakovski Aleksei
;5666;Šliupas Arijandas
;5666;Telička Pavel
;5667;Salme Janek
;5667;Toom Uku
;5667;Kaareste Norbert
;5667;Rasmussen Anders Fogh
;5667;Tralla Johannes
;5667;Kannel Astrid
;5667;Sobak Kristi
;5667;Paet Urmas
;5667;Mihkelson Marko
;5667;Kiisler Indrek
;5667;Kessler Kilvar
;5667;Lember Kajar
;5667;Rohtma Valdek
;5667;Ojakivi Mirko
;5667;Meius Maile
;5667;Kilumets Juhan
;5667;Sildaru Tõnis
;5667;Piho Han-Hendrik
;5667;Kurgpõld Andres
;5667;Nõmm Andre
;5667;Reitsak Kati
;5667;Breedlove Philip
;5668;Otsmaa Margitta
;5668;Leas Reene
;5668;Putin Vladimir
;5668;Mälberg Mall
;5668;Lobjakas Ahto
;5668;Riisalo Tiit
;5668;Toobal Priit
;5668;Saar Indrek
;5668;Tomingas Margo
;5668;Rebane Mari
;5668;Mang Tiina
;5668;Eentalu Riina
;5668;Erm Anne
;5668;Hiiuväin Anu
;5668;Paljak Taimi
;5668;Simson Raivo
;5668;Kilumets Juhan
;5668;Roosmäe Mihkel
;5668;Toomel Jaan-Hendrik
;5669;Salme Janek
;5669;Jatsenjuk Arseni
;5669;Kannel Astrid
;5669;Preeden Ulla
;5669;Smirnova Anna
;5669;Taro Igor
;5669;Kukk Meelis
;5669;Mets Jane
;5669;Vilgats Ester
;5669;Erm Anne
;5669;Eentalu Riina
;5669;Sula Eva-Maria
;5669;Aleksandrova Natalja
;5670;Vare Kai
;5670;Voog Aivar
;5670;Abubikirov Roman
;5670;Härma Kristel
;5670;Seppam Triinu
;5670;Raisma Mariell
;5670;Vait Kertu
;5670;Novosjolov Nikolai
;5670;Libe Taavi
;5670;Kuusk Kristina
;5670;Veskimees Siim
;5670;Semilarski Valvo
;5670;Deštsõtsa Andri
;5671;Karjatse Tõnu
;5671;Franciscus I
;5671;Tralla Johannes
;5671;Pärenson Arvo
;5671;Soopan Ivar
;5671;Tuvi Toomas
;5671;Taro Igor
;5671;Haak Rein
;5671;Härma Kristel
;5671;Jänes Viktor
;5671;Uibokand Maarja
;5671;Brok Elmar
;5671;Filaret
;5672;Karjatse Tõnu
;5672;Kangro Tiina
;5672;Tarand Indrek
;5672;Toom Uku
;5672;Gaškov Ago
;5672;Ausmees Kristo
;5672;Ross Tanel
;5672;Ojakivi Mirko
;5672;Rand Raivo
;5672;Udam Elari
;5672;Veermäe Egon
;5672;Kiisler Indrek
;5672;Jõgi Andrus
;5672;Hinsberg Hille
;5672;Tammert Paul
;5672;Lavrov Sergei
;5672;Vare Kai
;5672;Hion Ene
;5672;Eentalu Riina
;5672;Grabbi-Kaiv Silve
;5672;Libe Taavi
;5672;Eller Karl Mihkel
;5672;Cretu Gheorghe
;5672;Sõritsa Andrei
;5672;Kuusik Kalle
;5673;Ojakivi Mirko
;5673;Kundla Jaan
;5673;Kiho Toomas
;5673;Kiisler Indrek
;5673;Aav Lauri
;5673;Eentalu Riina
;5673;Sula Eva-Maria
;5673;Must Raul
;5673;Susi Joosep
;5673;Pungas-Kohv Piret
;5673;Toom Uku
;5673;Voog Aivar
;5673;Salme Janek
;5673;Kaldma Margus
;5673;Pedaste Margus
;5673;Veromann Kai-Riin
;5673;Grauberg Martha-Beryl
;5673;Parts Juhan
;5673;Rõivas Taavi
;5673;Altjõe Ahto
;5673;Kaljurand Ain
;5673;Veismann Erkki
;5673;Boroditš Deniss
;5673;Aleksejev Anton
;5674;Otsmaa Margitta
;5674;Terras Riho
;5674;Laaneots Ants
;5674;Mälberg Mall
;5674;Grauberg Martha-Beryl
;5674;Müller Madis
;5674;Hansson Ardo
;5674;Leas Reene
;5674;Holsmer Remo
;5674;Sester Sven
;5674;Toom Uku
;5674;Mäe Aivar
;5674;Keevallik Andres
;5674;Järg Raul
;5674;Allmann Indrek
;5674;Eentalu Riina
;5674;Paljak Taimi
;5674;Must Raul
;5674;Kilumets Juhan
;5674;Leiger Roomet
;5675;Otsmaa Margitta
;5675;Messimas Triin
;5675;Kiisler Indrek
;5675;Ossinovski Jevgeni
;5675;Leas Reene
;5675;Lobjakas Ahto
;5675;Kond Ragnar
;5675;Sarv Ain
;5675;Schlaga Christian Matthias
;5675;Lind Anne
;5675;Kangur Marii
;5675;Rebane Mari
;5675;Meius Maile
;5675;Leok Tanel
;5675;Kilumets Juhan
;5675;Suvi Rein
;5675;Pikkmets Targo
;5675;Talviste Kristofer
;5675;Piirimäe Aarne
;5676;Grauberg Martha-Beryl
;5676;Ilves Toomas Hendrik
;5676;Meri Mart
;5676;Salme Janek
;5676;Rõivas Taavi
;5676;Kond Ragnar
;5676;Kotka Taavi
;5676;Leas Reene
;5676;Tamm Enno
;5676;Gurjanova Ilona
;5676;Tralla Johannes
;5676;Jõgeva Sandra
;5676;Rebane Mari
;5676;Vait Kertu
